S No.,Year,State,Industry,Count
3362,2020,Goa,Non- Renewable Energy,3
3363,2020,Goa,Others,1
3364,2020,Goa,Professional & Commercial Services,10
3365,2020,Goa,Real Estate,3
3366,2020,Goa,Retail,4
3367,2020,Goa,Robotics,1
3368,2020,Goa,Sports,1
3369,2020,Goa,Technology Hardware,2
3370,2020,Goa,Textiles & Apparel,1
3371,2020,Goa,Transportation & Storage,2
3372,2020,Goa,Travel & Tourism,1
3373,2020,Gujarat,Advertising,1
3374,2020,Gujarat,Aeronautics Aerospace & Defence,8
3375,2020,Gujarat,Agriculture,32
3376,2020,Gujarat,AI,6
3377,2020,Gujarat,Analytics,5
3378,2020,Gujarat,AR VR (Augmented + Virtual Reality),7
3379,2020,Gujarat,Architecture Interior Design,3
3380,2020,Gujarat,Art & Photography,3
3381,2020,Gujarat,Automotive,25
3382,2020,Gujarat,Chemicals,15
3383,2020,Gujarat,Computer Vision,3
3384,2020,Gujarat,Construction,39
3385,2020,Gujarat,Dating Matrimonial,1
3386,2020,Gujarat,Design,8
3387,2020,Gujarat,Education,36
3388,2020,Gujarat,Enterprise Software,13
3389,2020,Gujarat,Events,1
3390,2020,Gujarat,Fashion,9
3391,2020,Gujarat,Finance Technology,23
3392,2020,Gujarat,Food & Beverages,35
3393,2020,Gujarat,Green Technology,28
3394,2020,Gujarat,Healthcare & Lifesciences,132
3395,2020,Gujarat,House-Hold Services,7
3396,2020,Gujarat,Human Resources,20
3397,2020,Gujarat,Indic Language Startups,3
3398,2020,Gujarat,Internet of Things,21
3399,2020,Gujarat,IT Services,98
3400,2020,Gujarat,Marketing,15
3401,2020,Gujarat,Media & Entertainment,6
3402,2020,Gujarat,Nanotechnology,5
3403,2020,Gujarat,Non- Renewable Energy,21
3404,2020,Gujarat,Other Specialty Retailers,20
3405,2020,Gujarat,Others,2
3406,2020,Gujarat,Pets & Animals,1
3407,2020,Gujarat,Professional & Commercial Services,52
3408,2020,Gujarat,Real Estate,5
3409,2020,Gujarat,Renewable Energy,37
3410,2020,Gujarat,Retail,24
3411,2020,Gujarat,Robotics,7
3412,2020,Gujarat,Safety,2
3413,2020,Gujarat,Security Solutions,6
3414,2020,Gujarat,Social Impact,8
3415,2020,Gujarat,Social Network,5
3416,2020,Gujarat,Sports,5
3417,2020,Gujarat,Technology Hardware,47
3418,2020,Gujarat,Telecommunication & Networking,5
3419,2020,Gujarat,Textiles & Apparel,8
3420,2020,Gujarat,Transportation & Storage,15
3421,2020,Gujarat,Travel & Tourism,6
3422,2020,Gujarat,Waste Management,1
3423,2020,Haryana,Advertising,3
3424,2020,Haryana,Aeronautics Aerospace & Defence,3
3425,2020,Haryana,Agriculture,28
3426,2020,Haryana,AI,20
3427,2020,Haryana,Analytics,9
3428,2020,Haryana,AR VR (Augmented + Virtual Reality),2
3429,2020,Haryana,Architecture Interior Design,4
3430,2020,Haryana,Art & Photography,2
3431,2020,Haryana,Automotive,19
3432,2020,Haryana,Chemicals,2
3433,2020,Haryana,Computer Vision,4
3434,2020,Haryana,Construction,41
3435,2020,Haryana,Dating Matrimonial,3
3436,2020,Haryana,Design,4
3437,2020,Haryana,Education,46
3438,2020,Haryana,Enterprise Software,16
3439,2020,Haryana,Events,6
3440,2020,Haryana,Fashion,16
3441,2020,Haryana,Finance Technology,28
3442,2020,Haryana,Food & Beverages,41
3443,2020,Haryana,Green Technology,22
3444,2020,Haryana,Healthcare & Lifesciences,78
3445,2020,Haryana,House-Hold Services,6
3446,2020,Haryana,Human Resources,17
3447,2020,Haryana,Indic Language Startups,1
3448,2020,Haryana,Internet of Things,8
3449,2020,Haryana,IT Services,89
3450,2020,Haryana,Logistics,1
3451,2020,Haryana,Marketing,24
3452,2020,Haryana,Media & Entertainment,6
3453,2020,Haryana,Nanotechnology,2
3454,2020,Haryana,Non- Renewable Energy,25
3455,2020,Haryana,Other Specialty Retailers,9
3456,2020,Haryana,Others,4
3457,2020,Haryana,Pets & Animals,2
3458,2020,Haryana,Professional & Commercial Services,52
3459,2020,Haryana,Real Estate,9
3460,2020,Haryana,Renewable Energy,21
3461,2020,Haryana,Retail,33
3462,2020,Haryana,Robotics,3
3463,2020,Haryana,Safety,6
3464,2020,Haryana,Security Solutions,11
3465,2020,Haryana,Social Impact,5
3466,2020,Haryana,Social Network,9
3467,2020,Haryana,Sports,4
3468,2020,Haryana,Technology Hardware,26
3469,2020,Haryana,Telecommunication & Networking,6
3470,2020,Haryana,Textiles & Apparel,10
3471,2020,Haryana,Toys and Games,1
3472,2020,Haryana,Transportation & Storage,14
3473,2020,Haryana,Travel & Tourism,15
3474,2020,Haryana,Waste Management,4
3475,2020,Himachal Pradesh,Agriculture,1
3476,2020,Himachal Pradesh,Automotive,2
3477,2020,Himachal Pradesh,Chemicals,2
3478,2020,Himachal Pradesh,Construction,3
3479,2020,Himachal Pradesh,Education,1
3480,2020,Himachal Pradesh,Food & Beverages,3
3481,2020,Himachal Pradesh,Green Technology,1
3482,2020,Himachal Pradesh,Healthcare & Lifesciences,3
3483,2020,Himachal Pradesh,Human Resources,1
3484,2020,Himachal Pradesh,IT Services,2
3485,2020,Himachal Pradesh,Marketing,2
3486,2020,Himachal Pradesh,Media & Entertainment,2
3487,2020,Himachal Pradesh,Non- Renewable Energy,2
3488,2020,Himachal Pradesh,Others,1
3489,2020,Himachal Pradesh,Professional & Commercial Services,1
3490,2020,Himachal Pradesh,Renewable Energy,2
3491,2020,Himachal Pradesh,Retail,2
3492,2020,Himachal Pradesh,Social Network,1
3493,2020,Himachal Pradesh,Technology Hardware,1
3494,2020,Himachal Pradesh,Telecommunication & Networking,1
3495,2020,Himachal Pradesh,Textiles & Apparel,1
3496,2020,Himachal Pradesh,Travel & Tourism,6
3497,2020,Jammu and Kashmir,Architecture Interior Design,1
3498,2020,Jammu and Kashmir,Construction,4
3499,2020,Jammu and Kashmir,Education,5
3500,2020,Jammu and Kashmir,Enterprise Software,1
3501,2020,Jammu and Kashmir,Fashion,1
3502,2020,Jammu and Kashmir,Finance Technology,1
3503,2020,Jammu and Kashmir,Food & Beverages,5
3504,2020,Jammu and Kashmir,Green Technology,4
3505,2020,Jammu and Kashmir,Healthcare & Lifesciences,4
3506,2020,Jammu and Kashmir,Human Resources,1
3507,2020,Jammu and Kashmir,Internet of Things,1
3508,2020,Jammu and Kashmir,IT Services,3
3509,2020,Jammu and Kashmir,Marketing,2
3510,2020,Jammu and Kashmir,Non- Renewable Energy,4
3511,2020,Jammu and Kashmir,Other Specialty Retailers,1
3512,2020,Jammu and Kashmir,Pets & Animals,2
3513,2020,Jammu and Kashmir,Professional & Commercial Services,6
3514,2020,Jammu and Kashmir,Real Estate,4
3515,2020,Jammu and Kashmir,Renewable Energy,4
3516,2020,Jammu and Kashmir,Retail,3
3517,2020,Jammu and Kashmir,Security Solutions,1
3518,2020,Jammu and Kashmir,Technology Hardware,1
3519,2020,Jammu and Kashmir,Telecommunication & Networking,2
3520,2020,Jammu and Kashmir,Textiles & Apparel,1
3521,2020,Jammu and Kashmir,Travel & Tourism,2
3522,2020,Jharkhand,Advertising,2
3523,2020,Jharkhand,Agriculture,9
3524,2020,Jharkhand,AI,4
3525,2020,Jharkhand,Analytics,1
3526,2020,Jharkhand,Art & Photography,2
3527,2020,Jharkhand,Automotive,2
3528,2020,Jharkhand,Chemicals,3
3529,2020,Jharkhand,Construction,9
3530,2020,Jharkhand,Design,2
3531,2020,Jharkhand,Education,11
3532,2020,Jharkhand,Enterprise Software,1
3533,2020,Jharkhand,Events,1
3534,2020,Jharkhand,Fashion,1
3535,2020,Jharkhand,Finance Technology,2
3536,2020,Jharkhand,Food & Beverages,9
3537,2020,Jharkhand,Green Technology,5
3538,2020,Jharkhand,Healthcare & Lifesciences,7
3539,2020,Jharkhand,House-Hold Services,6
3540,2020,Jharkhand,Human Resources,7
3541,2020,Jharkhand,Indic Language Startups,1
3542,2020,Jharkhand,Internet of Things,1
3543,2020,Jharkhand,IT Services,16
3544,2020,Jharkhand,Marketing,5
3545,2020,Jharkhand,Media & Entertainment,1
3546,2020,Jharkhand,Non- Renewable Energy,10
3547,2020,Jharkhand,Other Specialty Retailers,2
3548,2020,Jharkhand,Professional & Commercial Services,15
3549,2020,Jharkhand,Real Estate,3
3550,2020,Jharkhand,Renewable Energy,6
3551,2020,Jharkhand,Retail,4
3552,2020,Jharkhand,Robotics,2
3553,2020,Jharkhand,Safety,1
3554,2020,Jharkhand,Security Solutions,1
3555,2020,Jharkhand,Social Impact,1
3556,2020,Jharkhand,Technology Hardware,2
3557,2020,Jharkhand,Textiles & Apparel,3
3558,2020,Jharkhand,Transportation & Storage,2
3559,2020,Jharkhand,Travel & Tourism,4
3560,2020,Karnataka,NOT SPECIFIED,1
3561,2020,Karnataka,Advertising,9
3562,2020,Karnataka,Aeronautics Aerospace & Defence,26
3563,2020,Karnataka,Agriculture,69
3564,2020,Karnataka,AI,72
3565,2020,Karnataka,Airport Operations,1
3566,2020,Karnataka,Analytics,27
3567,2020,Karnataka,Animation,4
3568,2020,Karnataka,AR VR (Augmented + Virtual Reality),7
3569,2020,Karnataka,Architecture Interior Design,16
3570,2020,Karnataka,Art & Photography,3
3571,2020,Karnataka,Automotive,36
3572,2020,Karnataka,Biotechnology,4
3573,2020,Karnataka,Chemicals,6
3574,2020,Karnataka,Computer Vision,7
3575,2020,Karnataka,Construction,30
3576,2020,Karnataka,Dating Matrimonial,1
3577,2020,Karnataka,Design,18
3578,2020,Karnataka,Education,129
3579,2020,Karnataka,Enterprise Software,54
3580,2020,Karnataka,Events,5
3581,2020,Karnataka,Fashion,23
3582,2020,Karnataka,Finance Technology,91
3583,2020,Karnataka,Food & Beverages,62
3584,2020,Karnataka,Green Technology,41
3585,2020,Karnataka,Healthcare & Lifesciences,157
3586,2020,Karnataka,House-Hold Services,5
3587,2020,Karnataka,Human Resources,30
3588,2020,Karnataka,Indic Language Startups,1
3589,2020,Karnataka,Internet of Things,48
3590,2020,Karnataka,IT Services,263
3591,2020,Karnataka,Logistics,1
3592,2020,Karnataka,Marketing,43
3593,2020,Karnataka,Media & Entertainment,31
3594,2020,Karnataka,Nanotechnology,3
3595,2020,Karnataka,Non- Renewable Energy,30
3596,2020,Karnataka,Other Specialty Retailers,10
3597,2020,Karnataka,Others,9
3598,2020,Karnataka,Professional & Commercial Services,58
3599,2020,Karnataka,Real Estate,18
3600,2020,Karnataka,Renewable Energy,15
3601,2020,Karnataka,Retail,54
3602,2020,Karnataka,Robotics,10
3603,2020,Karnataka,Safety,4
3604,2020,Karnataka,Security Solutions,17
3605,2020,Karnataka,Social Impact,14
3606,2020,Karnataka,Social Network,17
3607,2020,Karnataka,Sports,12
3608,2020,Karnataka,Technology Hardware,78
3609,2020,Karnataka,Telecommunication & Networking,19
3610,2020,Karnataka,Textiles & Apparel,16
3611,2020,Karnataka,Transportation & Storage,39
3612,2020,Karnataka,Travel & Tourism,18
3613,2020,Karnataka,Waste Management,2
3614,2020,Kerala,Advertising,9
3615,2020,Kerala,Aeronautics Aerospace & Defence,8
3616,2020,Kerala,Agriculture,26
3617,2020,Kerala,AI,10
3618,2020,Kerala,Analytics,4
3619,2020,Kerala,Animation,2
3620,2020,Kerala,AR VR (Augmented + Virtual Reality),5
3621,2020,Kerala,Architecture Interior Design,3
3622,2020,Kerala,Art & Photography,3
3623,2020,Kerala,Automotive,9
3624,2020,Kerala,Chemicals,2
3625,2020,Kerala,Computer Vision,2
3626,2020,Kerala,Construction,11
3627,2020,Kerala,Design,8
3628,2020,Kerala,Education,74
3629,2020,Kerala,Enterprise Software,24
3630,2020,Kerala,Events,3
3631,2020,Kerala,Fashion,5
3632,2020,Kerala,Finance Technology,13
3633,2020,Kerala,Food & Beverages,26
3634,2020,Kerala,Green Technology,19
3635,2020,Kerala,Healthcare & Lifesciences,65
3636,2020,Kerala,House-Hold Services,5
3637,2020,Kerala,Human Resources,6
3638,2020,Kerala,Internet of Things,12
3639,2020,Kerala,IT Services,172
3640,2020,Kerala,Marketing,13
3641,2020,Kerala,Media & Entertainment,19
3642,2020,Kerala,Non- Renewable Energy,17
3643,2020,Kerala,Other Specialty Retailers,4
3644,2020,Kerala,Others,3
3645,2020,Kerala,Pets & Animals,3
3646,2020,Kerala,Professional & Commercial Services,12
3647,2020,Kerala,Real Estate,5
3648,2020,Kerala,Renewable Energy,11
3649,2020,Kerala,Retail,20
3650,2020,Kerala,Robotics,8
3651,2020,Kerala,Security Solutions,3
3652,2020,Kerala,Social Impact,3
3653,2020,Kerala,Social Network,11
3654,2020,Kerala,Sports,2
3655,2020,Kerala,Technology Hardware,25
3656,2020,Kerala,Telecommunication & Networking,2
3657,2020,Kerala,Textiles & Apparel,2
3658,2020,Kerala,Transportation & Storage,7
3659,2020,Kerala,Travel & Tourism,8
3660,2020,Kerala,Waste Management,3
3661,2020,Ladakh,Construction,1
3662,2020,Lakshadweep,IT Services,1
3663,2020,Madhya Pradesh,Advertising,4
3664,2020,Madhya Pradesh,Agriculture,39
3665,2020,Madhya Pradesh,AI,5
3666,2020,Madhya Pradesh,Analytics,1
3667,2020,Madhya Pradesh,AR VR (Augmented + Virtual Reality),2
3668,2020,Madhya Pradesh,Architecture Interior Design,1
3669,2020,Madhya Pradesh,Automotive,10
3670,2020,Madhya Pradesh,Chemicals,5
3671,2020,Madhya Pradesh,Construction,35
3672,2020,Madhya Pradesh,Dating Matrimonial,1
3673,2020,Madhya Pradesh,Design,2
3674,2020,Madhya Pradesh,Education,24
3675,2020,Madhya Pradesh,Enterprise Software,3
3676,2020,Madhya Pradesh,Events,2
3677,2020,Madhya Pradesh,Fashion,2
3678,2020,Madhya Pradesh,Finance Technology,7
3679,2020,Madhya Pradesh,Food & Beverages,18
3680,2020,Madhya Pradesh,Green Technology,10
3681,2020,Madhya Pradesh,Healthcare & Lifesciences,34
3682,2020,Madhya Pradesh,House-Hold Services,3
3683,2020,Madhya Pradesh,Human Resources,12
3684,2020,Madhya Pradesh,Internet of Things,5
3685,2020,Madhya Pradesh,IT Services,52
3686,2020,Madhya Pradesh,Logistics,3
3687,2020,Madhya Pradesh,Marketing,10
3688,2020,Madhya Pradesh,Media & Entertainment,6
3689,2020,Madhya Pradesh,Non- Renewable Energy,11
3690,2020,Madhya Pradesh,Other Specialty Retailers,5
3691,2020,Madhya Pradesh,Others,3
3692,2020,Madhya Pradesh,Pets & Animals,1
3693,2020,Madhya Pradesh,Professional & Commercial Services,29
3694,2020,Madhya Pradesh,Real Estate,3
3695,2020,Madhya Pradesh,Renewable Energy,16
3696,2020,Madhya Pradesh,Retail,14
3697,2020,Madhya Pradesh,Robotics,1
3698,2020,Madhya Pradesh,Safety,1
3699,2020,Madhya Pradesh,Security Solutions,10
3700,2020,Madhya Pradesh,Social Impact,1
3701,2020,Madhya Pradesh,Social Network,3
3702,2020,Madhya Pradesh,Technology Hardware,11
3703,2020,Madhya Pradesh,Telecommunication & Networking,6
3704,2020,Madhya Pradesh,Textiles & Apparel,1
3705,2020,Madhya Pradesh,Transportation & Storage,11
3706,2020,Madhya Pradesh,Travel & Tourism,4
3707,2020,Madhya Pradesh,Waste Management,1
3708,2020,Maharashtra,NOT SPECIFIED,3
3709,2020,Maharashtra,Advertising,24
3710,2020,Maharashtra,Aeronautics Aerospace & Defence,10
3711,2020,Maharashtra,Agriculture,108
3712,2020,Maharashtra,AI,60
3713,2020,Maharashtra,Analytics,19
3714,2020,Maharashtra,Animation,5
3715,2020,Maharashtra,AR VR (Augmented + Virtual Reality),11
3716,2020,Maharashtra,Architecture Interior Design,14
3717,2020,Maharashtra,Art & Photography,11
3718,2020,Maharashtra,Automotive,56
3719,2020,Maharashtra,Biotechnology,1
3720,2020,Maharashtra,Chemicals,30
3721,2020,Maharashtra,Computer Vision,12
3722,2020,Maharashtra,Construction,63
3723,2020,Maharashtra,Design,31
3724,2020,Maharashtra,Education,153
3725,2020,Maharashtra,Enterprise Software,52
3726,2020,Maharashtra,Events,7
3727,2020,Maharashtra,Fashion,34
3728,2020,Maharashtra,Finance Technology,131
3729,2020,Maharashtra,Food & Beverages,125
3730,2020,Maharashtra,Green Technology,57
3731,2020,Maharashtra,Healthcare & Lifesciences,257
3732,2020,Maharashtra,House-Hold Services,17
3733,2020,Maharashtra,Human Resources,49
3734,2020,Maharashtra,Indic Language Startups,3
3735,2020,Maharashtra,Internet of Things,48
3736,2020,Maharashtra,IT Services,344
3737,2020,Maharashtra,Logistics,5
3738,2020,Maharashtra,Marketing,74
3739,2020,Maharashtra,Media & Entertainment,71
3740,2020,Maharashtra,Nanotechnology,1
3741,2020,Maharashtra,Non- Renewable Energy,84
3742,2020,Maharashtra,Other Specialty Retailers,23
3743,2020,Maharashtra,Others,22
3744,2020,Maharashtra,Pets & Animals,11
3745,2020,Maharashtra,Professional & Commercial Services,153
3746,2020,Maharashtra,Real Estate,25
3747,2020,Maharashtra,Renewable Energy,75
3748,2020,Maharashtra,Retail,70
3749,2020,Maharashtra,Robotics,18
3750,2020,Maharashtra,Safety,15
3751,2020,Maharashtra,Security Solutions,26
3752,2020,Maharashtra,Social Impact,15
3753,2020,Maharashtra,Social Network,18
3754,2020,Maharashtra,Sports,20
3755,2020,Maharashtra,Technology Hardware,114
3756,2020,Maharashtra,Telecommunication & Networking,35
3757,2020,Maharashtra,Textiles & Apparel,30
3758,2020,Maharashtra,Toys and Games,1
3759,2020,Maharashtra,Transportation & Storage,56
3760,2020,Maharashtra,Travel & Tourism,33
3761,2020,Maharashtra,Waste Management,1
3762,2020,Manipur,Automotive,2
3763,2020,Manipur,Construction,1
3764,2020,Manipur,Green Technology,1
3765,2020,Manipur,House-Hold Services,1
3766,2020,Manipur,Internet of Things,1
3767,2020,Manipur,IT Services,1
3768,2020,Manipur,Non- Renewable Energy,1
3769,2020,Manipur,Textiles & Apparel,1
3770,2020,Manipur,Transportation & Storage,3
3771,2020,Meghalaya,IT Services,1
3772,2020,Mizoram,IT Services,1
3773,2020,Nagaland,Architecture Interior Design,1
3774,2020,Nagaland,Marketing,1
3775,2020,Nagaland,Non- Renewable Energy,1
3776,2020,Nagaland,Retail,1
3777,2020,Nagaland,Travel & Tourism,1
3778,2020,Odisha,Aeronautics Aerospace & Defence,1
3779,2020,Odisha,Agriculture,20
3780,2020,Odisha,AI,2
3781,2020,Odisha,Animation,1
3782,2020,Odisha,AR VR (Augmented + Virtual Reality),2
3783,2020,Odisha,Architecture Interior Design,2
3784,2020,Odisha,Automotive,1
3785,2020,Odisha,Chemicals,2
3786,2020,Odisha,Computer Vision,1
3787,2020,Odisha,Construction,9
3788,2020,Odisha,Design,3
3789,2020,Odisha,Education,21
3790,2020,Odisha,Enterprise Software,2
3791,2020,Odisha,Events,6
3792,2020,Odisha,Fashion,3
3793,2020,Odisha,Finance Technology,3
3794,2020,Odisha,Food & Beverages,16
3795,2020,Odisha,Green Technology,5
3796,2020,Odisha,Healthcare & Lifesciences,31
3797,2020,Odisha,House-Hold Services,3
3798,2020,Odisha,Human Resources,3
3799,2020,Odisha,Internet of Things,4
3800,2020,Odisha,IT Services,39
3801,2020,Odisha,Logistics,1
3802,2020,Odisha,Marketing,12
3803,2020,Odisha,Media & Entertainment,4
3804,2020,Odisha,Nanotechnology,1
3805,2020,Odisha,Non- Renewable Energy,8
3806,2020,Odisha,Other Specialty Retailers,2
3807,2020,Odisha,Others,3
3808,2020,Odisha,Pets & Animals,1
3809,2020,Odisha,Professional & Commercial Services,12
3810,2020,Odisha,Renewable Energy,8
3811,2020,Odisha,Retail,11
3812,2020,Odisha,Robotics,1
3813,2020,Odisha,Security Solutions,3
3814,2020,Odisha,Social Impact,3
3815,2020,Odisha,Social Network,4
3816,2020,Odisha,Sports,2
3817,2020,Odisha,Technology Hardware,10
3818,2020,Odisha,Telecommunication & Networking,1
3819,2020,Odisha,Textiles & Apparel,3
3820,2020,Odisha,Transportation & Storage,5
3821,2020,Odisha,Travel & Tourism,4
3822,2020,Puducherry,Advertising,1
3823,2020,Puducherry,Aeronautics Aerospace & Defence,1
3824,2020,Puducherry,Animation,1
3825,2020,Puducherry,Green Technology,1
3826,2020,Puducherry,Healthcare & Lifesciences,2
3827,2020,Puducherry,IT Services,5
3828,2020,Puducherry,Professional & Commercial Services,1
3829,2020,Puducherry,Renewable Energy,1
3830,2020,Puducherry,Transportation & Storage,1
3831,2020,Punjab,Advertising,1
3832,2020,Punjab,Agriculture,10
3833,2020,Punjab,AI,4
3834,2020,Punjab,Architecture Interior Design,1
3835,2020,Punjab,Automotive,1
3836,2020,Punjab,Chemicals,2
3837,2020,Punjab,Construction,4
3838,2020,Punjab,Design,1
3839,2020,Punjab,Education,9
3840,2020,Punjab,Enterprise Software,1
3841,2020,Punjab,Events,1
3842,2020,Punjab,Fashion,1
3843,2020,Punjab,Food & Beverages,12
3844,2020,Punjab,Green Technology,3
3845,2020,Punjab,Healthcare & Lifesciences,13
3846,2020,Punjab,Human Resources,4
3847,2020,Punjab,Internet of Things,1
3848,2020,Punjab,IT Services,14
3849,2020,Punjab,Marketing,3
3850,2020,Punjab,Media & Entertainment,1
3851,2020,Punjab,Non- Renewable Energy,15
3852,2020,Punjab,Other Specialty Retailers,2
3853,2020,Punjab,Others,2
3854,2020,Punjab,Pets & Animals,1
3855,2020,Punjab,Professional & Commercial Services,8
3856,2020,Punjab,Renewable Energy,8
3857,2020,Punjab,Retail,3
3858,2020,Punjab,Safety,2
3859,2020,Punjab,Sports,2
3860,2020,Punjab,Technology Hardware,5
3861,2020,Punjab,Telecommunication & Networking,2
3862,2020,Punjab,Textiles & Apparel,3
3863,2020,Punjab,Transportation & Storage,4
3864,2020,Punjab,Travel & Tourism,2
3865,2020,Rajasthan,Advertising,5
3866,2020,Rajasthan,Aeronautics Aerospace & Defence,2
3867,2020,Rajasthan,Agriculture,35
3868,2020,Rajasthan,AI,6
3869,2020,Rajasthan,AR VR (Augmented + Virtual Reality),3
3870,2020,Rajasthan,Architecture Interior Design,7
3871,2020,Rajasthan,Art & Photography,2
3872,2020,Rajasthan,Automotive,8
3873,2020,Rajasthan,Biotechnology,1
3874,2020,Rajasthan,Chemicals,4
3875,2020,Rajasthan,Computer Vision,3
3876,2020,Rajasthan,Construction,19
3877,2020,Rajasthan,Dating Matrimonial,1
3878,2020,Rajasthan,Design,3
3879,2020,Rajasthan,Education,36
3880,2020,Rajasthan,Enterprise Software,5
3881,2020,Rajasthan,Events,1
3882,2020,Rajasthan,Fashion,7
3883,2020,Rajasthan,Finance Technology,12
3884,2020,Rajasthan,Food & Beverages,30
3885,2020,Rajasthan,Green Technology,19
3886,2020,Rajasthan,Healthcare & Lifesciences,33
3887,2020,Rajasthan,House-Hold Services,4
3888,2020,Rajasthan,Human Resources,11
3889,2020,Rajasthan,Internet of Things,6
3890,2020,Rajasthan,IT Services,65
3891,2020,Rajasthan,Marketing,11
3892,2020,Rajasthan,Media & Entertainment,4
3893,2020,Rajasthan,Nanotechnology,2
3894,2020,Rajasthan,Non- Renewable Energy,21
3895,2020,Rajasthan,Other Specialty Retailers,9
3896,2020,Rajasthan,Others,3
3897,2020,Rajasthan,Pets & Animals,2
3898,2020,Rajasthan,Professional & Commercial Services,27
3899,2020,Rajasthan,Real Estate,2
3900,2020,Rajasthan,Renewable Energy,11
3901,2020,Rajasthan,Retail,14
3902,2020,Rajasthan,Robotics,2
3903,2020,Rajasthan,Security Solutions,3
3904,2020,Rajasthan,Social Impact,4
3905,2020,Rajasthan,Social Network,3
3906,2020,Rajasthan,Sports,4
3907,2020,Rajasthan,Technology Hardware,18
3908,2020,Rajasthan,Telecommunication & Networking,2
3909,2020,Rajasthan,Textiles & Apparel,5
3910,2020,Rajasthan,Transportation & Storage,18
3911,2020,Rajasthan,Travel & Tourism,9
3912,2020,Rajasthan,Waste Management,2
3913,2020,Sikkim,Social Network,1
3914,2020,Tamil Nadu,Advertising,4
3915,2020,Tamil Nadu,Aeronautics Aerospace & Defence,12
3916,2020,Tamil Nadu,Agriculture,29
3917,2020,Tamil Nadu,AI,16
3918,2020,Tamil Nadu,Airport Operations,1
3919,2020,Tamil Nadu,Analytics,7
3920,2020,Tamil Nadu,AR VR (Augmented + Virtual Reality),9
3921,2020,Tamil Nadu,Architecture Interior Design,3
3922,2020,Tamil Nadu,Art & Photography,1
3923,2020,Tamil Nadu,Automotive,20
3924,2020,Tamil Nadu,Chemicals,12
3925,2020,Tamil Nadu,Computer Vision,4
3926,2020,Tamil Nadu,Construction,24
3927,2020,Tamil Nadu,Design,9
3928,2020,Tamil Nadu,Education,42
3929,2020,Tamil Nadu,Enterprise Software,24
3930,2020,Tamil Nadu,Events,3
3931,2020,Tamil Nadu,Fashion,4
3932,2020,Tamil Nadu,Finance Technology,24
3933,2020,Tamil Nadu,Food & Beverages,26
3934,2020,Tamil Nadu,Green Technology,23
3935,2020,Tamil Nadu,Healthcare & Lifesciences,83
3936,2020,Tamil Nadu,House-Hold Services,5
3937,2020,Tamil Nadu,Human Resources,25
3938,2020,Tamil Nadu,Internet of Things,22
3939,2020,Tamil Nadu,IT Services,103
3940,2020,Tamil Nadu,Marketing,18
3941,2020,Tamil Nadu,Media & Entertainment,8
3942,2020,Tamil Nadu,Nanotechnology,2
3943,2020,Tamil Nadu,Non- Renewable Energy,27
3944,2020,Tamil Nadu,Other Specialty Retailers,5
3945,2020,Tamil Nadu,Others,6
3946,2020,Tamil Nadu,Pets & Animals,1
3947,2020,Tamil Nadu,Professional & Commercial Services,29
3948,2020,Tamil Nadu,Real Estate,5
3949,2020,Tamil Nadu,Renewable Energy,19
3950,2020,Tamil Nadu,Retail,20
3951,2020,Tamil Nadu,Robotics,12
3952,2020,Tamil Nadu,Safety,1
3953,2020,Tamil Nadu,Security Solutions,4
3954,2020,Tamil Nadu,Social Impact,1
3955,2020,Tamil Nadu,Social Network,1
3956,2020,Tamil Nadu,Sports,2
3957,2020,Tamil Nadu,Technology Hardware,33
3958,2020,Tamil Nadu,Telecommunication & Networking,9
3959,2020,Tamil Nadu,Textiles & Apparel,15
3960,2020,Tamil Nadu,Transportation & Storage,11
3961,2020,Tamil Nadu,Travel & Tourism,7
3962,2020,Tamil Nadu,Waste Management,1
3963,2020,Telangana,Advertising,11
3964,2020,Telangana,Aeronautics Aerospace & Defence,14
3965,2020,Telangana,Agriculture,36
3966,2020,Telangana,AI,26
3967,2020,Telangana,Analytics,3
3968,2020,Telangana,Animation,1
3969,2020,Telangana,AR VR (Augmented + Virtual Reality),1
3970,2020,Telangana,Architecture Interior Design,4
3971,2020,Telangana,Art & Photography,3
3972,2020,Telangana,Automotive,8
3973,2020,Telangana,Biotechnology,2
3974,2020,Telangana,Chemicals,5
3975,2020,Telangana,Computer Vision,3
3976,2020,Telangana,Construction,29
3977,2020,Telangana,Design,9
3978,2020,Telangana,Education,45
3979,2020,Telangana,Enterprise Software,12
3980,2020,Telangana,Events,3
3981,2020,Telangana,Fashion,6
3982,2020,Telangana,Finance Technology,24
3983,2020,Telangana,Food & Beverages,40
3984,2020,Telangana,Green Technology,13
3985,2020,Telangana,Healthcare & Lifesciences,107
3986,2020,Telangana,House-Hold Services,3
3987,2020,Telangana,Human Resources,6
3988,2020,Telangana,Internet of Things,16
3989,2020,Telangana,IT Services,133
3990,2020,Telangana,Logistics,2
3991,2020,Telangana,Marketing,22
3992,2020,Telangana,Media & Entertainment,14
3993,2020,Telangana,Nanotechnology,3
3994,2020,Telangana,Non- Renewable Energy,15
3995,2020,Telangana,Other Specialty Retailers,8
3996,2020,Telangana,Others,4
3997,2020,Telangana,Pets & Animals,2
3998,2020,Telangana,Professional & Commercial Services,35
3999,2020,Telangana,Real Estate,5
4000,2020,Telangana,Renewable Energy,15
4001,2020,Telangana,Retail,15
4002,2020,Telangana,Robotics,4
